category,station_code,station_name,station_type,city,town,elevation_m,longitude,latitude,address,month,metric,source_name,source_url,raw_source_file,raw_item_name,raw_item_value,raw_item_unit,processed_value,processed_unit,processed_method,data_status
water,C1E770,公館,署屬自動站,苗栗縣,公館鄉,83,120.830806,24.526914,鶴岡村178號(鶴岡國中),2025-11,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E770-2025.csv,最大日降水量,8.5,mm,8.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E770,公館,署屬自動站,苗栗縣,公館鄉,83,120.830806,24.526914,鶴岡村178號(鶴岡國中),2025-12,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E770-2025.csv,降水量,1,mm,1,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E770,公館,署屬自動站,苗栗縣,公館鄉,83,120.830806,24.526914,鶴岡村178號(鶴岡國中),2025-12,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E770-2025.csv,降水日數,2,day,2,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E770,公館,署屬自動站,苗栗縣,公館鄉,83,120.830806,24.526914,鶴岡村178號(鶴岡國中),2025-12,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E770-2025.csv,最大日降水量,0.5,mm,0.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-01,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,19.5,mm,19.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-01,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,8,day,8,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-01,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,7,mm,7,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-02,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,63,mm,63,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-02,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,7,day,7,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-02,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,33.5,mm,33.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-03,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,187,mm,187,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-03,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,11,day,11,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-03,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,56.5,mm,56.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-04,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,145.5,mm,145.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-04,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,12,day,12,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-04,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,47,mm,47,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-05,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,241.5,mm,241.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-05,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,9,day,9,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-05,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,77,mm,77,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-06,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,83,mm,83,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-06,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,9,day,9,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-06,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,27.5,mm,27.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-07,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,772,mm,772,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-07,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,19,day,19,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-07,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,261.5,mm,261.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-08,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,95,mm,95,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-08,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,8,day,8,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-08,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,47,mm,47,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-09,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,58,mm,58,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-09,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,8,day,8,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-09,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,23.5,mm,23.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-10,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,26.5,mm,26.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-10,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,5,day,5,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-10,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,11.5,mm,11.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-11,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,23.5,mm,23.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-11,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,4,day,4,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-11,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,13.5,mm,13.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-12,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水量,1.5,mm,1.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-12,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,降水日數,2,day,2,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E890,國三N149K,署屬自動站,苗栗縣,,53,120.680019,24.463414,國道3號北向149K,2025-12,max_daily_rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E890-2025.csv,最大日降水量,1,mm,1,mm,直接採用該測站 CODiS 2025 年月報表欄位「最大日降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E900,國一N128K,署屬自動站,苗栗縣,,80,120.844186,24.560997,國道1號北向128K,2025-01,rainfall,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E900-2025.csv,降水量,27.5,mm,27.5,mm,直接採用該測站 CODiS 2025 年月報表欄位「降水量」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
water,C1E900,國一N128K,署屬自動站,苗栗縣,,80,120.844186,24.560997,國道1號北向128K,2025-01,rainfall_days,中央氣象署 CODiS / 現存測站清單,https://codis.cwa.gov.tw/ ; https://hdps.cwa.gov.tw/static/state.html,C1E900-2025.csv,降水日數,8,day,8,day,直接採用該測站 CODiS 2025 年月報表欄位「降水日數」作為系統測站層級資料；目前未進行鄉鎮推估。,完整
